"energy","liveness","tempo","speechiness","acousticness","danceability","duration_ms","loudness"
0.846,0.292,174.968,0.196,0.0288,0.638,222533,-3.928
0.934,0.348,155.968,0.437,0.0996,0.591,283733,-4.389
0.507,0.0964,141.978,0.0386,0.0467,0.593,215627,-9.463
0.425,0.113,131.772,0.0294,0.707,0.542,227760,-6.986
0.668,0.107,90.083,0.0321,0.346,0.487,229840,-4.251
0.67,0.0429,73.422,0.0534,0.318,0.626,223253,-5.381
0.415,0.203,155.903,0.347,0.0385,0.561,212347,-6.947
0.558,0.118,110.443,0.0593,0.146,0.706,223253,-7.237
0.381,0.116,135.979,0.0294,0.458,0.667,273893,-7.494
0.942,0.106,110.98,0.0357,0.000233,0.606,270387,-3.618
0.934,0.123,149.964,0.0554,0.00405,0.577,219653,-3.672
0.884,0.199,97.919,0.251,0.371,0.684,279307,-3.875
0.65,0.0876,147.93,0.0337,0.282,0.536,301987,-5.603
0.599,0.161,119.778,0.0563,0.0599,0.654,243800,-6.699
0.882,0.144,125.985,0.0465,0.0258,0.659,231653,-4.623
0.826,0.158,99.919,0.0325,0.121,0.625,218867,-5.037
0.818,0.234,168.243,0.229,0.14,0.361,238760,-1.854
0.893,0.348,125.083,0.0543,0.00166,0.551,219987,-2.628
0.738,0.319,80.846,0.311,0.000683,0.377,248587,-5.32
0.496,0.106,153.301,0.143,0.657,0.555,214573,-10.12
0.723,0.0929,132.961,0.0454,0.0126,0.646,229520,-4.829
0.348,0.12,74.541,0.0316,0.726,0.349,246587,-6.142
0.913,0.259,128.021,0.0884,0.0435,0.595,234453,-3.428
0.695,0.0319,122.028,0.0897,0.00629,0.7,203333,-4.973
0.701,0.0977,151.948,0.0288,0.039,0.485,184920,-3.807
0.909,0.525,93.977,0.22,0.444,0.664,209693,-3.552
0.78,0.0263,119.985,0.0898,0.00622,0.75,203867,-3.155
0.882,0.085,160.023,0.251,0.203,0.665,243920,-4.968
0.795,0.236,97.006,0.0906,0.0209,0.738,227853,-5.054
0.595,0.241,131.497,0.0391,0.00544,0.76,263773,-6.366
0.723,0.185,127.022,0.0642,0.106,0.696,237847,-7.085
0.819,0.261,95.999,0.0466,0.166,0.666,211253,-6.053
0.675,0.196,127.969,0.0445,0.0131,0.765,243533,-4.999
0.799,0.253,97.033,0.0385,0.113,0.298,271267,-4.237
0.889,0.0907,129.95,0.0458,0.000393,0.712,241667,-3.206
0.51,0.105,125.031,0.0282,0.376,0.615,230053,-5.033
0.39,0.109,136.453,0.0736,0.423,0.59,271560,-11.785
0.552,0.171,172.072,0.0685,0.202,0.431,247013,-8.035
0.269,0.108,86.577,0.0287,0.829,0.366,205453,-8.456
0.669,0.111,88.525,0.0275,0.126,0.507,311640,-5.104
0.834,0.271,164.02,0.0675,0.0646,0.684,217667,-4.524
0.798,0.59,127.991,0.0776,0.0782,0.829,307640,-7.808
0.531,0.0835,111.079,0.0297,0.0555,0.427,326107,-6.985
0.902,0.134,128.031,0.0879,0.0281,0.531,188133,-4.223
0.781,0.107,100.008,0.0792,0.247,0.705,263173,-2.927
0.457,0.0978,74.824,0.0288,0.409,0.412,187733,-9.142
0.849,0.174,111.969,0.0376,0.0862,0.68,243520,-6.475
0.891,0.181,136.006,0.0457,0.0242,0.56,246133,-3.937
0.788,0.15,76.528,0.0525,0.38,0.552,186107,-4.112
0.721,0.0735,125.896,0.0414,0.114,0.781,235493,-4.167
0.961,0.553,170.005,0.132,0.0415,0.487,231680,-4.139
0.667,0.415,141.901,0.0288,0.121,0.527,293027,-4.662
0.818,0.164,119.982,0.0418,0.008,0.739,204827,-5.062
0.916,0.0734,115.045,0.0662,0.052,0.498,229253,-3.728
0.872,0.171,126.785,0.115,0.000763,0.497,235120,-6.166
0.616,0.0742,124.963,0.0395,0.00683,0.719,200880,-3.951
0.878,0.0828,119.932,0.0973,0.03,0.666,222160,-2.85
0.804,0.139,119.999,0.0355,0.0132,0.719,227760,-4.581
0.981,0.447,162.786,0.285,0.00152,0.543,193960,-4.631
0.913,0.284,167.861,0.0972,0.0171,0.437,206120,-4.315
0.756,0.124,180.094,0.034,0.0413,0.464,237987,-6.094
0.81,0.0926,156.011,0.0728,0.0182,0.526,241187,-4.148
0.512,0.0976,138.596,0.0282,0.0276,0.519,246973,-7.986
0.591,0.0567,171.823,0.235,0.0128,0.575,270627,-5.519
0.78,0.0681,134.022,0.0333,0.0174,0.621,220387,-8.502
0.73,0.152,120.052,0.0477,0.00765,0.805,197513,-8.423
0.831,0.363,148.026,0.0506,0.000392,0.486,212293,-5.5
0.767,0.121,148.024,0.0352,0.098,0.515,224693,-6.199
0.601,0.385,74.008,0.161,0.0205,0.845,242013,-5.283
0.843,0.0883,165.29,0.482,0.00738,0.352,216893,-7.983
0.542,0.119,171.878,0.0432,0.356,0.531,200200,-7.721
0.882,0.13,120.016,0.0311,0.00296,0.699,196813,-3.896
0.677,0.133,162.283,0.0942,0.103,0.565,235773,-4.743
0.87,0.246,129.984,0.26,0.0015,0.544,210093,-6.103
0.787,0.0835,120.099,0.073,0.308,0.611,256613,-5.957
0.935,0.0653,129.048,0.107,0.0253,0.659,231787,-2.739
0.846,0.688,152.033,0.328,0.0349,0.564,271947,-4.402
0.812,0.119,150.11,0.0911,0.059,0.504,251840,-5.316
0.588,0.171,171.849,0.2,0.0643,0.451,220373,-7.973
0.641,0.106,96.98,0.035,0.0206,0.77,191333,-6.077
0.595,0.108,126.018,0.287,0.182,0.916,177573,-7.78
0.659,0.096,79.987,0.0357,0.442,0.341,240240,-5.419
0.882,0.194,127.98,0.0322,0.0205,0.623,232616,-2.574
0.927,0.145,129.554,0.201,0.119,0.717,299507,-2.82
0.393,0.122,132.128,0.029,0.749,0.475,215880,-7.628
0.853,0.284,123.11,0.0407,0.0306,0.625,215387,-3.662
0.924,0.519,173.962,0.33,0.25,0.647,263373,-4.957
0.799,0.0565,168.024,0.0996,0.322,0.62,247587,-4.702
0.767,0.191,121.036,0.0297,0.00417,0.619,230707,-2.793
0.902,0.313,176.926,0.0669,0.0174,0.414,284973,-4.256
0.695,0.0698,167.968,0.0348,0.0818,0.389,189440,-2.4
0.522,0.119,164.869,0.0341,0.422,0.545,268187,-9.241
0.739,0.0772,74.154,0.137,0.0311,0.644,277013,-5.103
0.775,0.0737,90.015,0.0636,0.139,0.697,200453,-4.106
0.78,0.105,122.031,0.0423,0.153,0.602,224840,-4.728
0.667,0.119,130.098,0.0598,0.0705,0.854,252027,-5.04
0.619,0.123,183.91,0.0308,0.474,0.553,223827,-7.101
0.703,0.0809,149.873,0.0342,0.0465,0.43,240213,-5.52
0.808,0.269,92.064,0.0963,0.335,0.792,230600,-4.156
0.603,0.111,96.888,0.0343,0.0728,0.776,295920,-5.696
0.894,0.354,87.59,0.398,0.328,0.652,319387,-5.701
0.672,0.112,125.042,0.0283,4.62e-05,0.725,215200,-5.353
0.746,0.101,177.978,0.0384,0.121,0.513,234360,-5.622
0.648,0.378,147.942,0.027,0.227,0.503,391853,-6.243
0.866,0.0928,87.525,0.286,0.00155,0.654,299333,-4.332
0.762,0.0574,119.003,0.0351,0.461,0.676,207493,-4.172
0.643,0.256,119.99,0.0274,0.126,0.709,207587,-7.676
0.82,0.704,129.969,0.0475,0.179,0.768,213293,-4.63
0.76,0.127,125.04,0.0503,0.00455,0.791,236253,-3.785
0.867,0.0368,93.033,0.116,0.11,0.66,180480,-4.285
0.802,0.117,134.01,0.0308,0.221,0.613,207053,-3.407
0.828,0.2,102.971,0.0445,0.000416,0.698,216200,-4.799
0.908,0.374,131.147,0.108,0.0113,0.648,228240,-4.251
0.628,0.161,129.539,0.0451,0.546,0.514,229947,-5.661
0.801,0.39,127.016,0.0386,0.226,0.718,222200,-2.581
0.763,0.178,84.881,0.0353,0.442,0.621,199493,-7.283
0.745,0.36,129.998,0.0332,0.198,0.781,269493,-5.81
0.95,0.222,114.661,0.269,0.513,0.851,248133,-1.097
0.932,0.347,82.439,0.343,0.0127,0.549,196133,-4.11
0.917,0.351,94.997,0.149,0.0133,0.628,239040,-3.481
0.926,0.116,112.058,0.0322,0.047,0.632,249253,-3.463
0.789,0.362,147.846,0.195,0.0171,0.541,264493,-5.267
0.943,0.504,118.06,0.0408,0.0159,0.674,205613,-3.413
0.873,0.0764,126.988,0.143,0.00627,0.766,202627,-6.381
0.86,0.22,139.967,0.0549,0.017,0.743,250307,-4.396
0.867,0.334,153.939,0.557,0.0844,0.474,305520,-6.027
0.521,0.425,104.667,0.267,0.00234,0.466,245253,-10.233
0.662,0.0559,106.951,0.0321,0.448,0.775,181893,-3.799
0.878,0.16,107.024,0.0445,0.13,0.667,186240,-4.797
0.912,0.689,154.042,0.129,0.0178,0.538,292093,-4.684
0.83,0.129,89.338,0.146,0.128,0.442,215747,-4.02
0.563,0.143,137.715,0.0272,0.144,0.452,267653,-6.607
0.45,0.0939,85.024,0.133,0.198,0.846,237480,-4.597
0.673,0.206,86.776,0.258,0.297,0.633,211160,-6.403
0.389,0.386,123.126,0.075,0.186,0.837,238893,-5.91
0.696,0.0835,94.034,0.0242,0.144,0.63,261427,-4.501
0.621,0.0313,96.033,0.19,0.025,0.622,208947,-5.951
0.412,0.101,75.752,0.0276,0.24,0.453,228653,-7.539
0.717,0.496,127.883,0.0689,0.003,0.514,186173,-4.074
0.725,0.176,78.489,0.0275,0.0203,0.535,217387,-5.108
0.809,0.227,129.966,0.0267,0.00346,0.714,220920,-5.138
0.251,0.1,100.036,0.0276,0.9,0.542,227013,-12.054
0.493,0.102,67.262,0.0748,0.162,0.695,232947,-6.582
0.892,0.115,122.025,0.0287,0.00232,0.663,186267,-4.759
0.84,0.046,156.254,0.058,0.11,0.476,177253,-2.259
0.567,0.622,112.472,0.0586,0.184,0.879,193733,-6.509
0.918,0.0813,130.106,0.0835,0.154,0.611,188013,-5.02
0.862,0.0973,129.98,0.0452,0.0382,0.567,273520,-5.887
0.898,0.0721,122.985,0.052,0.000698,0.686,205733,-2.72
0.52,0.13,77.468,0.0892,0.175,0.626,281293,-8.077
0.888,0.331,127.05,0.0847,0.00364,0.689,348853,-5.208
0.64,0.118,90.015,0.0335,0.381,0.596,226533,-3.52
0.719,0.0714,129.961,0.0484,0.00131,0.694,274147,-4.538
0.889,0.36,138.021,0.0804,0.00564,0.682,192440,-4.166
0.844,0.0717,110.012,0.0465,0.0157,0.62,198480,-3.134
0.898,0.435,124.976,0.111,0.0197,0.713,268840,-6.009
0.607,0.0986,120.044,0.0897,0.0049,0.829,187067,-3.876
0.507,0.106,86.099,0.0618,0.732,0.595,249240,-7.892
0.875,0.346,160.079,0.0389,0.00257,0.507,273493,-7.697
0.825,0.57,97.54,0.0269,0.00493,0.562,261920,-5.794
0.809,0.227,129.966,0.0267,0.00346,0.714,220920,-5.138
0.874,0.295,104.016,0.242,0.0915,0.75,217267,-4.831
0.726,0.165,155.58,0.119,0.0605,0.663,241947,-4.431
0.853,0.0862,103.993,0.0493,0.386,0.688,268320,-5.814
0.932,0.328,108.051,0.0498,0.105,0.622,176160,-4.66
0.64,0.248,144.141,0.0291,0.191,0.495,233200,-5.13
0.3,0.115,81.12,0.0289,0.575,0.515,236627,-8.005
0.663,0.148,139.926,0.0421,0.56,0.498,190240,-5.691
0.836,0.0508,180.944,0.0377,0.129,0.419,183440,-3.007
0.748,0.348,110.009,0.033,0.0266,0.762,199027,-4.15
0.779,0.333,150.069,0.211,0.0135,0.55,230281,-3.841
0.758,0.229,113.002,0.0243,0.00643,0.635,209253,-5.772
0.562,0.18,185.999,0.31,0.746,0.53,272573,-10.29
0.607,0.113,121.223,0.0322,0.0543,0.72,201947,-4.168
0.498,0.0915,141.883,0.0259,0.635,0.489,207213,-5.055
0.631,0.0589,126.057,0.0441,0.00638,0.645,292707,-7.277
0.683,0.0593,185.948,0.0489,0.00706,0.44,227320,-4.732
0.754,0.0662,173.923,0.14,0.134,0.552,222987,-4.373
0.722,0.485,83.213,0.391,0.185,0.594,216813,-6.598
0.877,0.865,81.019,0.0966,0.237,0.56,185333,-4.115
0.693,0.162,120.026,0.0635,0.0379,0.663,186307,-5.776
0.684,0.214,140.286,0.0906,0.403,0.622,253907,-3.253
0.673,0.0887,106.024,0.042,0.0596,0.572,221667,-5.565
0.819,0.325,154.287,0.317,0.141,0.581,219888,-3.834
0.944,0.345,124.224,0.184,0.0481,0.4,249547,-2.902
0.728,0.197,130.061,0.0291,0.197,0.73,194267,-3.113
0.628,0.292,139.958,0.0626,0.000879,0.834,234253,-6.616
0.525,0.368,109.886,0.047,0.502,0.497,197213,-5.328
0.671,0.598,159.963,0.315,0.00402,0.652,208387,-5.376
0.799,0.286,159.988,0.0547,0.0899,0.491,182587,-4.651
0.539,0.288,145.618,0.387,0.184,0.619,257560,-6.9
0.698,0.107,95.975,0.0286,0.000176,0.59,224093,-4.262
0.841,0.122,65.024,0.232,0.0544,0.656,214240,-5.183
0.819,0.121,156.003,0.0621,0.0972,0.447,226750,-4.803
0.579,0.24,97.747,0.142,0.106,0.482,232467,-6.769
0.684,0.141,85.997,0.0288,0.508,0.588,224867,-5.154
0.402,0.105,76.105,0.0339,0.551,0.55,229280,-7.195
0.733,0.518,78.823,0.131,0.0921,0.436,240920,-4.471
0.694,0.541,156.149,0.258,0.0252,0.681,310733,-8.123
0.832,0.424,120.003,0.0971,0.0833,0.752,172053,-3.243
0.61,0.102,84.365,0.0363,0.0776,0.484,172227,-8.484
0.716,0.191,79.026,0.0314,0.0282,0.52,242480,-4.47
0.906,0.0551,132.64,0.0583,0.0211,0.629,202587,-5.393
0.9,0.202,145.042,0.392,0.0763,0.505,229227,-1.578
0.964,0.109,144.014,0.0464,0.0441,0.611,225280,-3.076
0.354,0.0925,80.767,0.0263,0.731,0.416,268560,-6.357
0.494,0.219,144.004,0.111,0.00293,0.56,201587,-6.935
0.629,0.77,127.907,0.0331,0.593,0.57,331467,-7.608
0.922,0.0965,130.972,0.0558,0.0221,0.607,200347,-2.526
0.922,0.201,124.996,0.0474,0.000814,0.54,195307,-4.884
0.718,0.405,170.017,0.256,0.151,0.459,203520,-3.511
0.521,0.216,112.024,0.0301,0.679,0.692,275147,-4.559
0.764,0.437,51.316,0.0299,0.0534,0.434,206413,-3.45
0.694,0.293,100.029,0.028,0.0434,0.588,242000,-4.324
0.349,0.0835,107.791,0.0289,0.714,0.453,215853,-11.077
0.826,0.0952,177.206,0.402,0.226,0.448,257880,-5.227
0.826,0.205,127.996,0.0514,0.0118,0.823,222133,-2.055
0.848,0.284,118.353,0.293,0.157,0.523,236547,-3.086
0.938,0.522,157.795,0.0533,0.0721,0.487,274200,-5.466
0.693,0.0515,128.062,0.0844,0.0059,0.754,226093,-6.483
0.678,0.221,106.966,0.0278,0.44,0.639,212133,-5.02
0.759,0.0897,129.979,0.0378,0.655,0.8,262773,-5.398
0.983,0.189,93.024,0.0755,0.0383,0.757,235760,-4.333
0.36,0.381,147.973,0.0801,0.446,0.662,261373,-10.388
0.711,0.145,144.036,0.0779,0.0444,0.615,221253,-5.507
0.205,0.105,77.982,0.0329,0.735,0.665,199000,-13.02
0.622,0.2,107.943,0.0303,0.0927,0.587,277573,-5.535
0.715,0.201,137.028,0.0432,0.00552,0.276,230760,-5.356
0.755,0.552,127.967,0.0267,0.0739,0.741,289280,-6.608
0.885,0.086,97.03,0.0436,0.217,0.675,216667,-4.432
0.768,0.103,129.996,0.0387,0.263,0.691,231133,-4.386
0.733,0.109,122.58,0.0335,0.152,0.615,244587,-4.808
0.562,0.105,130.003,0.0534,0.0816,0.809,194347,-7.694
0.693,0.0778,66.002,0.0311,0.0149,0.663,212107,-4.505
0.667,0.283,120.046,0.121,0.0608,0.745,199733,-6.781
0.751,0.168,91.031,0.0708,0.173,0.706,182307,-6.323
0.95,0.211,146.035,0.0503,0.284,0.53,238000,-3.526
0.821,0.115,122.017,0.0419,0.00748,0.827,220627,-5.864
0.812,0.42,141.056,0.0336,0.203,0.541,201627,-3.764
0.711,0.145,144.036,0.0779,0.0444,0.615,221253,-5.507
0.649,0.133,90.002,0.0417,0.0294,0.591,228347,-6.72
0.872,0.0768,78.139,0.0757,0.217,0.209,281560,-2.996
0.825,0.115,117.038,0.0268,0.137,0.648,215547,-6.395
0.933,0.503,173.414,0.395,0.0294,0.495,277400,-3.977
0.825,0.0618,121.949,0.111,0.0895,0.694,208067,-5.986
0.9,0.287,92.011,0.0443,0.0267,0.578,212747,-2.501
0.87,0.833,93.01,0.113,0.00453,0.724,207547,-3.614
0.708,0.0679,192.18,0.0675,0.00124,0.454,202067,-4.526
0.688,0.0904,114.93,0.0478,0.12,0.758,208320,-3.918
0.696,0.278,127.029,0.0491,0.0195,0.76,205884,-5.811
0.787,0.198,97.967,0.294,0.0104,0.42,178808,-4.467
0.833,0.0778,145.997,0.0359,0.0808,0.707,215867,-2.553
0.659,0.141,148.001,0.225,0.109,0.732,288133,-6.089
0.604,0.25,130.03,0.0834,0.00489,0.785,284373,-6.79
0.92,0.19,105.307,0.277,0.244,0.544,357347,-1.474
0.928,0.299,86.764,0.24,0.289,0.653,267520,-1.787
0.905,0.113,135.943,0.0343,0.0408,0.573,247800,-5.954
0.655,0.143,95.407,0.0259,0.0839,0.553,294347,-4.246
0.702,0.0962,127.976,0.0331,0.189,0.521,242840,-5.189
0.471,0.862,86.467,0.0695,0.0517,0.742,242200,-5.513
0.717,0.227,134.991,0.0453,0.0527,0.704,213173,-1.919
0.767,0.709,121.381,0.0578,0.0133,0.42,250600,-3.595
0.82,0.119,119.969,0.0582,0.0328,0.597,236787,-2.529
0.664,0.118,125.84,0.085,0.0278,0.854,210307,-4.88
0.562,0.347,133.023,0.0675,0.0103,0.709,258587,-8.707
0.691,0.11,137.985,0.0333,0.257,0.581,239413,-5.33
0.69,0.225,121.983,0.0444,0.289,0.865,188867,-7.448
0.82,0.13,110.977,0.112,0.158,0.496,249013,-5.155
0.777,0.413,185.04,0.0336,0.0499,0.35,287760,-4.33
0.956,0.325,97.011,0.0398,0.000347,0.449,226640,-4.011
0.76,0.184,89.958,0.0587,0.0678,0.69,247933,-4.778
0.585,0.103,143.031,0.0259,0.263,0.485,238413,-5.28
0.61,0.115,95.979,0.0232,0.104,0.599,239160,-5.745
0.905,0.117,128.019,0.0775,0.000202,0.602,304840,-4.046
0.718,0.326,157.722,0.034,0.0373,0.475,209480,-5.638
0.789,0.1,107.359,0.0469,0.215,0.62,250413,-4.265
0.678,0.221,106.966,0.0278,0.44,0.639,212133,-5.02
0.952,0.38,107.942,0.0668,0.000192,0.543,216733,-3.65
0.593,0.106,115.058,0.0251,0.435,0.681,250373,-9.327
0.763,0.0985,121.808,0.0405,0.43,0.656,192800,-5.636
0.897,0.0924,115.491,0.0357,0.000666,0.578,193107,-3.906
0.915,0.112,120.965,0.0344,0.0685,0.681,223840,-2.944
0.974,0.143,111.619,0.103,0.0502,0.765,229307,-2.402
0.724,0.0792,96.994,0.028,0.0783,0.573,218053,-3.8
0.732,0.0746,102.048,0.299,0.0254,0.592,257133,-4.968
0.727,0.0831,155.093,0.155,0.0827,0.702,249840,-3.443
0.869,0.145,112.068,0.0344,0.0375,0.621,241320,-4.437
0.802,0.122,130.022,0.0282,0.00155,0.544,227027,-4.152
0.724,0.379,120.673,0.0621,0.00034,0.471,126530,-12.238
0.695,0.0859,175.896,0.134,0.00176,0.63,190533,-5.007
0.556,0.0958,120.047,0.0418,0.0339,0.802,261413,-5.395
0.802,0.211,163.907,0.0372,0.101,0.386,246333,-2.468
0.806,0.403,125.019,0.137,0.0982,0.781,236080,-4.2
0.779,0.471,86.985,0.221,0.151,0.577,229107,-4.404
0.764,0.139,161.416,0.0363,0.0293,0.647,219213,-4.388
0.513,0.117,79.203,0.0508,0.06,0.398,227573,-5.701
0.917,0.153,175.716,0.103,0.119,0.426,179707,-2.968
0.67,0.0794,148.02,0.258,0.0873,0.661,352280,-7.645
0.517,0.173,73.881,0.363,0.428,0.44,249027,-7.355
0.599,0.0763,126.003,0.227,0.00301,0.849,238507,-8.164
0.554,0.299,97.031,0.0225,0.191,0.624,269720,-8.113
0.429,0.173,147.957,0.0286,0.457,0.566,247680,-9.478
0.86,0.162,141.702,0.0319,0.0327,0.516,351453,-5.856
0.874,0.549,119.964,0.0815,0.0116,0.594,196413,-3.716
0.976,0.16,150.005,0.141,0.00177,0.44,226707,-3.17
0.673,0.214,176.088,0.0948,0.0336,0.673,192680,-5.824
0.419,0.103,159.299,0.392,0.501,0.704,351720,-7.984
0.907,0.306,174.083,0.0649,0.0897,0.52,165693,-2.694
0.559,0.0761,86.018,0.0376,0.165,0.852,231573,-7.441
0.742,0.626,159.779,0.0355,0.0518,0.268,321093,-4.939
0.456,0.0914,99.048,0.348,0.153,0.931,189053,-6.206
0.709,0.142,78.089,0.211,0.334,0.398,243227,-4.602
0.731,0.131,127.076,0.159,0.0133,0.82,237120,-6.02
0.851,0.136,130.09,0.0827,0.15,0.869,251440,-6.201
0.883,0.177,155.171,0.186,0.0124,0.593,326187,-4.781
0.596,0.218,137.077,0.0289,0.654,0.616,204200,-5.035
0.492,0.176,160.139,0.0317,0.568,0.23,256613,-5.767
0.861,0.277,161.776,0.376,0.219,0.427,257760,-4.874
0.784,0.0986,95.937,0.0308,0.00987,0.484,249920,-3.976
0.601,0.133,131.883,0.0289,0.141,0.592,218853,-5.938
0.841,0.262,138.037,0.0375,0.00971,0.591,231560,-4.498
0.634,0.0719,144.953,0.0339,0.0178,0.613,241348,-3.472
0.664,0.288,180.079,0.463,0.00218,0.848,242000,-8.441
0.387,0.208,127.949,0.464,0.00527,0.942,228200,-8.774
0.524,0.124,73.393,0.0301,0.194,0.333,170387,-6.788
0.878,0.098,130.989,0.0346,0.0012,0.524,199187,-3.108
0.402,0.0886,115.561,0.0668,0.252,0.563,310520,-10.496
0.924,0.075,87.606,0.0604,0.0159,0.555,280000,-4.93
0.808,0.0983,117.971,0.0362,0.000235,0.493,268613,-3.365
0.887,0.273,112.016,0.0322,0.0387,0.713,170813,-4.564
0.454,0.123,78.209,0.0246,0.62,0.429,221773,-6.495
0.629,0.0626,141.342,0.0442,0.258,0.391,253320,-4.687
0.796,0.307,164.161,0.0326,0.0365,0.41,239200,-4.222
0.457,0.105,150.953,0.0468,0.595,0.686,242187,-8.322
0.805,0.345,122.98,0.033,0.0166,0.835,243133,-2.545
0.806,0.185,89.87,0.0345,0.0527,0.601,231920,-4.579
0.885,0.571,102.089,0.037,0.0202,0.539,242027,-4.84
0.389,0.163,79.454,0.241,0.155,0.623,236360,-7.816
0.739,0.0805,118.995,0.0771,0.108,0.847,237200,-7.111
0.73,0.397,76.067,0.245,0.00316,0.632,315320,-5.895
0.895,0.127,108.087,0.0299,0.0101,0.476,248000,-4.857
0.711,0.13,128.018,0.162,0.0413,0.637,269760,-5.926
0.717,0.108,99.044,0.079,0.26,0.93,216413,-5.135
0.625,0.0989,160.542,0.0343,0.0882,0.326,236067,-6.417
0.641,0.31,105.059,0.0634,0.00631,0.892,216347,-5.658
0.682,0.134,141.96,0.0253,0.263,0.654,231507,-5.017
0.708,0.163,123.292,0.118,0.184,0.799,245827,-8.847
0.796,0.106,100.011,0.0333,0.00107,0.46,222067,-4.501
0.785,0.19,84.038,0.0578,0.245,0.602,214480,-6.129
0.859,0.0928,97.998,0.0389,0.0183,0.583,223573,-4.009
0.832,0.158,142.913,0.0346,0.00377,0.421,214333,-3.163
0.822,0.144,141.054,0.041,0.42,0.64,199773,-4.954
0.713,0.189,130.012,0.254,0.0163,0.791,192573,-3.742
0.72,0.0563,79.983,0.0628,0.272,0.508,261640,-5.908
0.545,0.162,60.048,0.0443,0.261,0.675,226507,-5.614
0.862,0.0728,127.946,0.0567,0.0231,0.65,226800,-5.148
0.721,0.0925,119.007,0.0302,0.151,0.615,235267,-3.913
0.803,0.136,151.994,0.0413,0.0187,0.338,241853,-5.412
0.911,0.092,89.956,0.0355,8.67e-05,0.485,249067,-5.749
0.915,0.386,108.046,0.0364,0.141,0.624,184160,-2.627
0.938,0.318,144.077,0.13,0.00098,0.502,200347,-3.114
0.864,0.0984,105.121,0.0378,0.0133,0.449,240467,-1.159
0.892,0.362,145.03,0.0874,0.0437,0.755,310067,-3.427
0.786,0.124,113.963,0.034,0.163,0.656,256013,-4.451
0.82,0.218,119.982,0.0479,0.00511,0.778,208133,-3.138
0.643,0.209,144.717,0.0299,0.512,0.493,321640,-5.19
0.62,0.0946,82.376,0.286,0.0877,0.603,208293,-6.454
0.672,0.232,124.986,0.0551,0.009,0.72,204640,-6.852
0.576,0.212,83.971,0.0284,0.443,0.686,208213,-6.632
0.786,0.201,120.992,0.0338,0.0103,0.653,226733,-5.418
0.958,0.0643,129.984,0.0412,0.0016,0.56,190987,-3.245
0.725,0.0726,99.988,0.0402,0.0156,0.714,213107,-6.411
0.446,0.117,138.035,0.0635,0.503,0.878,221267,-6.362
0.614,0.139,176.052,0.103,0.0782,0.673,289747,-5.426
0.673,0.41,150.093,0.0311,0.00111,0.468,206333,-3.045
0.742,0.0774,89.974,0.0505,0.0071,0.635,181253,-3.77
0.868,0.294,130.003,0.0348,0.0371,0.738,252933,-4.15
0.767,0.19,141.906,0.0608,0.0219,0.648,207400,-5.052
0.732,0.19,119.002,0.0334,0.0335,0.818,241933,-4.474
0.888,0.202,148.828,0.12,0.0762,0.374,319940,-3.197
0.95,0.294,134.482,0.0438,0.0347,0.597,212453,-2.154
0.927,0.0745,134.057,0.0467,4.73e-05,0.505,296040,-6.16
0.86,0.286,111.148,0.0495,0.00423,0.643,211107,-4.447
0.724,0.116,149.936,0.111,0.0175,0.761,193387,-3.818
0.878,0.101,144.973,0.0534,0.00347,0.529,211653,-3.957
0.587,0.0523,129.954,0.0339,0.0192,0.717,216520,-7.296
0.872,0.0996,149.959,0.264,0.0421,0.622,156267,-2.272
0.746,0.601,135.021,0.259,0.0402,0.713,299747,-4.99
0.872,0.0898,105.994,0.0292,0.354,0.749,208333,-3.461
0.546,0.122,147.558,0.0285,0.606,0.369,258547,-3.76
0.596,0.147,145.977,0.0356,0.407,0.425,242750,-5.909
0.525,0.104,90.41,0.0281,0.64,0.464,198360,-6.965
0.826,0.0926,77.504,0.116,0.141,0.665,252093,-3.126
0.815,0.326,86.493,0.25,0.107,0.708,241933,-4.044
0.732,0.19,119.002,0.0334,0.0335,0.818,241933,-4.474
0.635,0.266,87.99,0.117,0.0457,0.787,211000,-6.277
0.739,0.0805,118.995,0.0771,0.108,0.847,237200,-7.111
0.872,0.0638,172.196,0.0897,0.221,0.554,220573,-2.849
0.726,0.158,131.99,0.0337,0.0213,0.668,272613,-6.371
0.417,0.135,130.032,0.0354,0.296,0.623,191360,-8.699
0.792,0.182,90.975,0.0302,0.0746,0.617,251427,-4.907
0.648,0.103,129.958,0.0349,0.703,0.734,254533,-5.37
0.582,0.174,159.937,0.0672,0.00329,0.67,247800,-4.767
0.524,0.11,143.863,0.0287,0.335,0.584,219000,-6.001
0.612,0.334,77.995,0.0453,0.138,0.674,221933,-4.857
0.879,0.11,84.08,0.174,0.0887,0.674,297520,-2.573
0.558,0.245,115.742,0.0342,0.26,0.435,185107,-5.423
0.696,0.342,154.02,0.0585,0.00464,0.76,232664,-5.968
0.938,0.124,130.018,0.0868,0.131,0.739,312987,-4.446
0.733,0.0713,114.98,0.052,0.147,0.791,192360,-5.215
0.551,0.0537,146.092,0.317,0.0488,0.875,200613,-6.744
0.619,0.109,138.017,0.0289,0.0941,0.485,242373,-7.115
0.841,0.0688,132.032,0.0418,7.95e-05,0.706,220227,-3.956
0.773,0.0813,113.164,0.0369,0.000624,0.618,232520,-5.15
0.587,0.216,139.694,0.117,0.262,0.655,332240,-5.573
0.777,0.185,79.578,0.0407,0.65,0.533,193427,-7.81
